fid,gid,xcoord,ycoord
"20327",마마197070,128.81793351017,35.3518953710675
"20328",마마292054,128.92220722514,35.3362875998266
"20329",마라161975,128.776975092265,35.2666809174265
"20330",마라297937,128.925856988537,35.2307564400502
"20331",마라254966,128.879058160538,35.2574457292724
"20332",마라348978,128.982558639652,35.2670409406021
"20333",마마234047,128.858297476659,35.330711432687
"20334",마라318995,128.949858867653,35.2827645872496
"20335",마라207973,128.827507087375,35.2643337170221
"20336",마마252000,128.877378976903,35.2881198007259
"20337",마마187063,128.806828710933,35.345704668268
"20338",마마136029,128.750243910123,35.3156480808662
"20339",마마329021,128.962372858643,35.3060555736466
"20340",마라216870,128.835876705534,35.1713738069065
"20341",마라127916,128.738793561633,35.2138813220997
"20342",마마242115,128.868131371622,35.3919096480537
"20343",마마107007,128.718050684926,35.2961408310588
"20344",마마210104,128.832741268135,35.3823876551273
"20345",마마263068,128.890521696471,35.3492787389101
"20346",마라323970,128.954952343687,35.2601632704413
"20347",마라279994,128.906969496402,35.2823695138999
"20348",마마251049,128.877028061163,35.3323027232835
"20349",마마241038,128.865861008669,35.3225117168276
"20350",마라338945,128.971030158136,35.237428666686
"20351",마라191873,128.808473196907,35.1743778769341
"20352",마라212909,128.832058990165,35.2065795603662
"20353",마마111006,128.722435516834,35.2951949560285
"20354",마라129918,128.741017963959,35.2156618200439
"20355",마라302933,128.931286759007,35.2270858861355
"20356",마마281050,128.910043974418,35.3328236955333
"20357",마라134908,128.746372665683,35.2065903996734
"20358",마마236082,128.861026670838,35.3622370018912
"20359",마마150043,128.765838453317,35.3281085314895
"20360",마마269028,128.896502688932,35.3131455599153
"20361",마마296017,128.926021640978,35.3028833412786
"20362",마라123922,128.734481541529,35.2193352186036
"20363",마마194065,128.814559531845,35.3474240549478
"20364",마마225095,128.849116893202,35.3740914425643
"20365",마마229020,128.852392078785,35.3064341051139
"20366",마마292019,128.921654787859,35.3047379742128
"20367",마라215969,128.836240835615,35.2606310742865
"20368",마라300987,128.929944308751,35.275788810638
"20369",마마194045,128.814267525725,35.3293949404825
"20370",마마283043,128.912134226057,35.3264880691088
"20371",마라135892,128.747250490364,35.1921550846793
"20372",마라326940,128.957765154108,35.2330811361016
"20373",마마251032,128.876768191184,35.3169783347779
"20374",마마282081,128.911630129945,35.3607548184514
"20375",마라227882,128.848131802207,35.1820576140568
"20376",마마226098,128.85026254732,35.3767834585495
"20377",마라187941,128.805062062516,35.2357258282566
"20378",마라142960,128.75588197511,35.253377242059
"20379",마라176976,128.793476986092,35.2674072305789
"20380",마라340976,128.973733281891,35.2653455720285
"20381",마마156054,128.772593963813,35.3379554254946
"20382",마라158876,128.772283692659,35.1774683826295
"20383",마마203027,128.823903008626,35.3130607120291
"20384",마라357994,128.992715011481,35.2813416478909
"20385",마마241059,128.86617957522,35.3414419070942
"20386",마라138979,128.751749360124,35.2705510881983
"20387",마라124943,128.735867184353,35.2382555044498
"20388",마라165934,128.780790297903,35.2296737017752
"20389",마라246896,128.869205481985,35.1944439826308
"20390",마라188960,128.806435543895,35.2528419560255
"20391",마라124960,128.736099785272,35.2535809548772
"20392",마라185873,128.801885676091,35.1744488683287
"20393",마라202989,128.822245866434,35.278817302998
"20394",마라349978,128.983657724539,35.2670274654391
"20395",마마209052,128.830871023111,35.3355245747641
"20396",마라131993,128.744247715106,35.2832513199284
"20397",마라233950,128.85573870989,35.2432833392092
"20398",마라233984,128.856249313062,35.2739327189364
"20399",마마131019,128.74460653763,35.3066899787325
"20400",마라233923,128.855333779658,35.218944010513
"20401",마마214103,128.83712925985,35.3814375602437
"20402",마마222027,128.844798753407,35.3128300997735
"20403",마마243050,128.868243084415,35.3333040921605
"20404",마마206047,128.827497053715,35.331053608761
"20405",마마153003,128.768575300747,35.2920148837131
"20406",마라232886,128.853681614475,35.1856022296691
"20407",마라306971,128.936285046704,35.2612879418069
"20408",마마357004,128.99288050332,35.2903555938977
"20409",마마282056,128.911238024883,35.3382193773713
"20410",마라214976,128.835245299092,35.2669534233696
"20411",마마213063,128.83543452513,35.3453919701665
"20412",마라111922,128.721298839439,35.2194689426539
"20413",마라159946,128.774367446969,35.2405611074263
"20414",마마310049,128.941927967039,35.331545949242
"20415",마마155032,128.771183258365,35.3181346059472
"20416",마라162936,128.777522539086,35.2315115067551
"20417",마라350953,128.984345821672,35.2444789184246
"20418",마라265963,128.891100963509,35.2546030099513
"20419",마마183017,128.801762785494,35.3042849155434
"20420",마마156003,128.771873862816,35.2919802386448
"20421",마마242116,128.868146598895,35.3928110758648
"20422",마마315052,128.947476070276,35.3341844330456
"20423",마라169981,128.785853954752,35.2719966355756
"20424",마마242076,128.867538035028,35.3567538538611
"20425",마라255926,128.87954632287,35.2213753484423
"20426",마라314960,128.944901246711,35.2512676365562
"20427",마라131966,128.743875529913,35.2589110745679
"20428",마라133948,128.745825384753,35.2426615821228
"20429",마라167946,128.783158020805,35.2404682169895
"20430",마마241095,128.86672638084,35.3738935178037
"20431",마마152016,128.767658545362,35.3037456317476
"20432",마라100991,128.710138778235,35.2817941234853
"20433",마라164989,128.780471246829,35.2792667522402
"20434",마마306035,128.937304630053,35.3189786015278
"20435",마라112965,128.722979264763,35.2582224674226
"20436",마라233935,128.85551368872,35.2297615025411
"20437",마마229111,128.853760237222,35.3884651603722
"20438",마마327019,128.96014121397,35.3042793427077
"20439",마마192026,128.81179080685,35.3122911141339
"20440",마라276933,128.902723669879,35.227420301592
"20441",마라304989,128.934373011802,35.2775395897718
"20442",마라182960,128.799841676096,35.2529129731781
"20443",마라305946,128.934788831491,35.238765403357
"20444",마라323933,128.954356599901,35.2268108633764
"20445",마라150941,128.764408035905,35.2361574042551
"20446",마라247944,128.871031147556,35.2377013120242
"20447",마마336038,128.970347563865,35.3212860266237
"20448",마마308002,128.938977359291,35.2892057843597
"20449",마마105000,128.715757109125,35.2898524834025
"20450",마라365966,129.001043463326,35.2559937679602
"20451",마마289066,128.919096232691,35.3471433766391
"20452",마마145043,128.760338388951,35.328165999737
"20453",마라252947,128.876570555648,35.24034328951
"20454",마라334993,128.967415265524,35.2807496465761
"20455",마마219077,128.842244621178,35.3579390585125
"20456",마마163026,128.77989699794,35.3126329412447
"20457",마라169867,128.784233773511,35.1692274797376
"20458",마라186923,128.803703691225,35.2195111025493
"20459",마라109988,128.719992855546,35.2789902321846
"20460",마마305011,128.935822429197,35.2973577320719
"20461",마마281085,128.910592469612,35.3643733328692
"20462",마마178082,128.797200502499,35.3629390652296
"20463",마마254052,128.880374103991,35.334969379521
"20464",마마191036,128.810836510907,35.3213176439479
"20465",마라181930,128.798311560151,35.2258804877856
"20466",마라230955,128.852517089848,35.2478275052349
"20467",마마188078,128.808146998239,35.3592146054692
"20468",마라236995,128.859712787764,35.2838116270221
"20469",마마214082,128.836817005234,35.362507268373
"20470",마마103000,128.713558079067,35.2898745687296
"20471",마마191060,128.811185930406,35.3429526333281
"20472",마마169041,128.786709981517,35.3260849363664
"20473",마라286977,128.914398304303,35.2669554814156
"20474",마라164984,128.780400293226,35.2747593670625
"20475",마라152898,128.766003448284,35.1973703124533
"20476",마마181016,128.799549020785,35.3034071065221
"20477",마마282036,128.910924654048,35.3201909611711
"20478",마라152900,128.766031428592,35.1991733001362
"20479",마마286000,128.914758881808,35.2876883069167
"20480",마라188954,128.806348760129,35.2474331252347
"20481",마라200912,128.818922590037,35.2094282849195
"20482",마마290078,128.920385845065,35.3579474174343
"20483",마마304031,128.935041297793,35.3153990801681
"20484",마라321972,128.952786511857,35.2619925139049
"20485",마라241976,128.864922210033,35.2666222226345
"20486",마마183042,128.802124025704,35.3268215063183
"20487",마라196982,128.815547877898,35.2725789747751
"20488",마마331034,128.964783393357,35.3177471828068
"20489",마마200006,128.820296040121,35.2941661612771
"20490",마마147061,128.762790856952,35.3443695818916
"20491",마라319949,128.950219090117,35.2412863016767
"20492",마라284936,128.911559209089,35.2300224289825
"20493",마라204988,128.824429825843,35.2778917872768
"20494",마라314958,128.944869252428,35.2494647979915
"20495",마라285944,128.912782880313,35.23722108595
"20496",마라167944,128.783129618698,35.2386652536535
"20497",마라138864,128.750158429077,35.1668790465918
"20498",마라338982,128.971632967045,35.2707807664573
"20499",마마239116,128.864844064116,35.3928484382002
"20500",마라261973,128.886858701866,35.2636678785516
"20501",마라317959,128.948181882031,35.2503268046989
"20502",마마258035,128.884512955053,35.3195947164554
"20503",마마218026,128.840384794458,35.311977499567
"20504",마라249858,128.871924197907,35.1601512643573
"20505",마라169934,128.785184991549,35.2296271155555
"20506",마라328967,128.960398842319,35.2573928244123
"20507",마라160898,128.774789395177,35.1972781274863
"20508",마라341936,128.97417942149,35.2292758644428
"20509",마마236089,128.86113260634,35.368547043358
"20510",마라122968,128.734011077364,35.2608153587887
"20511",마라132867,128.743612544829,35.1696513723205
"20512",마라250910,128.873810658149,35.2070145902357
"20513",마마279076,128.908250689409,35.3562862517678
"20514",마마238088,128.863318480054,35.3676207942805
"20515",마라118966,128.729587376554,35.2590571270292
"20516",마라182874,128.79860624481,35.175385715541
"20517",마마211099,128.833767793678,35.3778682945866
"20518",마마291012,128.920444863803,35.2984409492621
"20519",마라124955,128.73603135501,35.249073473633
"20520",마라175918,128.791548433579,35.2151332377171
"20521",마라230866,128.851187098399,35.1675974332886
"20522",마마250008,128.875302130618,35.2953563443906
"20523",마마318033,128.950470097572,35.3170181590901
"20524",마마193097,128.81392663782,35.3762824968974
"20525",마라313951,128.943658513012,35.2431679726971
"20526",마마131010,128.744482282952,35.2985766074983
"20527",마마353007,128.988532432626,35.2931139871765
"20528",마마191092,128.811652402663,35.3717991604487
"20529",마라112994,128.723372312097,35.2843658988314
"20530",마라155949,128.770014315339,35.243311771111
"20531",마라299968,128.928544351158,35.2586747603848
"20532",마라238983,128.861730407924,35.2729695218507
"20533",마라135987,128.748562325198,35.2777970752046
"20534",마라251888,128.874574789674,35.1871701229548
"20535",마라274952,128.900820980612,35.2445730831102
"20536",마마226112,128.850472888591,35.3894035604522
"20537",마라171984,128.788095261012,35.2746776708572
"20538",마마216055,128.838616194781,35.3381438832951
"20539",마라261926,128.886137423005,35.221300046822
"20540",마라336966,128.969174276808,35.2563849706948
"20541",마마165011,128.781883241786,35.2990875542023
"20542",마마180087,128.799473682595,35.3674227026769
"20543",마라303954,128.932718232657,35.2460028403711
"20544",마마308022,128.939296593727,35.3072340728253
"20545",마마287004,128.91592107414,35.2912811406091
"20546",마라120977,128.731935665463,35.2689512208642
"20547",마라196963,128.815271024056,35.2554511118248
"20548",마마174006,128.791708088107,35.2944748917984
"20549",마라178863,128.794057348045,35.1655163575874
"20550",마라182904,128.799036673509,35.2024302250039
"20551",마라121931,128.732407107702,35.2274711207049
"20552",마라230901,128.851709501801,35.1991487174838
"20553",마라111978,128.722056153197,35.2699530606334
"20554",마라264931,128.889509806275,35.2257694861045
"20555",마마154030,128.770055190513,35.3163432160741
"20556",마마237062,128.861824366608,35.3441958822765
"20557",마마236039,128.860376646017,35.3234751677195
"20558",마마302031,128.932841771577,35.3154251681427
"20559",마마339023,128.973401742287,35.3077248776041
"20560",마라308964,128.93837159428,35.2549518810262
"20561",마마261077,128.8884600835,35.3574168715899
"20562",마라209986,128.82989687179,35.2760285593271
"20563",마라322995,128.954256117088,35.2827117945178
"20564",마마207035,128.828420079152,35.3202240932423
"20565",마라370986,129.006871896696,35.2739533108381
"20566",마마219076,128.842229701358,35.3570376158206
"20567",마라341954,128.974473095047,35.2455012333008
"20568",마마218042,128.840622866349,35.3264006844264
"20569",마라163981,128.779258481508,35.27206656407
"20570",마라265929,128.890577615961,35.2239539803908
"20571",마라164923,128.779535926479,35.2197689870003
"20572",마라193949,128.811770661508,35.2428663287803
"20573",마마179080,128.798272104665,35.361124330174
"20574",마마259067,128.88610531814,35.3484278696236
"20575",마마230074,128.854303624628,35.3550996876658
"20576",마마259072,128.886182337665,35.3529350056711
"20577",마마333017,128.966706257871,35.3023966857031
"20578",마마183004,128.801575098996,35.2925658538103
"20579",마마164041,128.781210098853,35.326143351188
"20580",마라225925,128.84657556573,35.2208450144341
"20581",마마242005,128.86646049243,35.2927517315773
"20582",마라170970,128.786796373207,35.2620687071409
"20583",마마273052,128.9012749938,35.334728880105
"20584",마라197985,128.81669088775,35.2752714087345
"20585",마라155880,128.769045817412,35.1811089241566
"20586",마라298990,128.927793319096,35.2785190468721
"20587",마마285077,128.914868378977,35.357110547899
"20588",마라123982,128.735301774935,35.273425061791
"20589",마라310946,128.940282457949,35.2387001427275
"20590",마라275927,128.901532061809,35.2220243886704
"20591",마마237016,128.861129093424,35.3027296142068
"20592",마라113989,128.724403885136,35.2798472954755
"20593",마라200977,128.81987170454,35.2680237567593
"20594",마마192040,128.811994669971,35.324911548448
"20595",마마246017,128.871040906439,35.30351924817
"20596",마라144881,128.756981378098,35.1821363907116
"20597",마라251999,128.876264297299,35.2872308765488
"20598",마라354987,128.989301643083,35.2750725244629
"20599",마마209092,128.831462808701,35.3715824690052
"20600",마라101973,128.710996608764,35.2655560952574
"20601",마라235907,128.857290654488,35.2044960497063
"20602",마마251081,128.877517760618,35.3611485209414
"20603",마마171057,128.789138980058,35.3404849499246
"20604",마라303988,128.933257876555,35.2766512006976
"20605",마라274981,128.90127094589,35.270714709149
"20606",마마264071,128.891668333681,35.3519703496742
"20607",마라248858,128.87082649908,35.1601636918741
"20608",마라367966,129.003241315531,35.2559664792292
"20609",마마124025,128.736990762588,35.3121778942906
"20610",마마222057,128.845246761257,35.3398734891454
"20611",마라101997,128.711318754285,35.2871921170048
"20612",마라120945,128.7314992005,35.2401033088904
"20613",마라209880,128.828338287718,35.1804730770401
"20614",마라264923,128.889386866648,35.2185579250499
"20615",마라284966,128.912028016006,35.2570654286018
"20616",마마227062,128.850822463729,35.3443193499607
"20617",마라287979,128.915528785499,35.2687454819321
"20618",마마243096,128.86894278068,35.3747700270481
"20619",마마176007,128.793921526285,35.2953528526892
"20620",마마248073,128.874094331875,35.3539746645093
"20621",마라308994,128.938849744868,35.281994453193
"20622",마라244869,128.866601599699,35.1701293882016
"20623",마라237978,128.860555807423,35.2684746471527
"20624",마마246062,128.871726021777,35.3440839055497
"20625",마라140963,128.753725613097,35.256104505524
"20626",마마212074,128.834497428616,35.3553200351885
"20627",마마114011,128.725802241935,35.2996690309175
"20628",마라338958,128.971241843027,35.2491469940231
"20629",마마286047,128.915496860119,35.3300551536717
"20630",마마190094,128.810580970432,35.3736140076475
"20631",마라225998,128.847664492062,35.2866513297298
"20632",마마154046,128.770280809315,35.3307667951613
"20633",마라335992,128.968498266514,35.2798348991506
"20634",마마335011,128.96880764555,35.2969615764513
"20635",마라145974,128.759374249638,35.2659637940275
"20636",마마331008,128.964360933511,35.2943107025988
"20637",마라130922,128.742171410828,35.219256550216
"20638",마라175914,128.791491314076,35.2115273072704
"20639",마라194976,128.813262092807,35.2671940659942
"20640",마라121967,128.732898306854,35.2599250684245
"20641",마마173013,128.790708747203,35.3007969235058
"20642",마라170982,128.786967458686,35.2728864212943
"20643",마마263078,128.890676248233,35.3582929893284
"20644",마라186993,128.804714511564,35.282614173711
"20645",마마216089,128.839122120917,35.3687929975277
"20646",마라285958,128.913001826997,35.2498411464815
"20647",마라171909,128.787026464478,35.2070666776879
"20648",마마154034,128.770111580188,35.3199491141959
"20649",마라135893,128.747264270353,35.1930565858601
"20650",마라130908,128.741979147767,35.2066355512801
"20651",마라236888,128.858103806721,35.1873559751658
"20652",마라115946,128.726018581816,35.2410605959885
"20653",마라156907,128.770522794364,35.2054377260557
"20654",마라152907,128.766129379242,35.2054837526378
"20655",마라195910,128.813401616987,35.2076850432881
"20656",마라219884,128.839377335013,35.1839580232704
"20657",마마293051,128.923259854244,35.3335704053715
"20658",마라293929,128.921336699942,35.2235966785422
"20659",마라248941,128.872084339005,35.2349845100992
"20660",마라159873,128.773339488536,35.1747523593154
"20661",마라186921,128.803674856784,35.2177081476012
"20662",마라242885,128.864646998298,35.1845775231733
"20663",마라223962,128.844929092406,35.2542234457083
"20664",마라128928,128.740056597689,35.2246880724045
"20665",마라153989,128.768378422644,35.2793941646018
"20666",마라174892,128.790079179104,35.1917063548922
"20667",마마222077,128.84554576486,35.3579023452957
"20668",마라223997,128.845450745743,35.2857743589665
"20669",마라350992,128.984987160768,35.279633576386
"20670",마라221911,128.841973701305,35.2082733216918
"20671",마마247015,128.872110095712,35.3017038954548
"20672",마라316955,128.947018925014,35.2467342774507
"20673",마마227101,128.851408280177,35.3794754608051
"20674",마라185881,128.802000686704,35.1816607415188
"20675",마마230057,128.854047827084,35.3397752117483
"20676",마라292958,128.920694018152,35.2497510717269
"20677",마마183055,128.802312029145,35.3385404989836
"20678",마마265009,128.891810280652,35.2960690856757
"20679",마라137934,128.750027162445,35.2299953393753
"20680",마마244021,128.868902387693,35.3071499268926
"20681",마라100985,128.710058304196,35.2763851183613
"20682",마마287068,128.916927319505,35.3489720260508
"20683",마마130008,128.743355081067,35.2967849450104
"20684",마마234023,128.857935668259,35.3090768150413
"20685",마라223893,128.843903061522,35.1920225714577
"20686",마마245102,128.87123549323,35.3801536385096
"20687",마마317012,128.949032663941,35.2981017594167
"20688",마라321943,128.952320158139,35.2358514372137
"20689",마라140881,128.752589194355,35.1821818999117
"20690",마라150894,128.76375109919,35.1937872790419
"20691",마라182929,128.799395802339,35.2249672202606
"20692",마라231958,128.853660936592,35.2505195810606
"20693",마라205893,128.824136439405,35.1922403457283
"20694",마라350999,128.985102390507,35.2859433640473
"20695",마라134923,128.746579394665,35.2201128749989
"20696",마라153926,128.767493984144,35.2226005903382
"20697",마마249058,128.874965460201,35.3404406689677
"20698",마마178060,128.796883369073,35.3431069498876
"20699",마마247011,128.872049219444,35.2980981349076
"20700",마마278067,128.907009623009,35.3481862996097
"20701",마마330034,128.963683613299,35.3177605030523
"20702",마라130865,128.741389372264,35.1678708840288
"20703",마라372982,129.009003345299,35.2703203444388
"20704",마마180067,128.799184813712,35.3493935393634
"20705",마라141972,128.754949746087,35.2642065084487
"20706",마라146996,128.760780776686,35.2857849976787
"20707",마라232878,128.853562022075,35.1783905124035
"20708",마마145059,128.760562379699,35.3425896047613
"20709",마마261071,128.888367494964,35.3520083171513
"20710",마마195057,128.815542852209,35.3402004464676
"20711",마마238020,128.862289169697,35.3063230038668
"20712",마마273005,128.900544302548,35.2923618069606
"20713",마라171895,128.786827349704,35.194445872032
"20714",마라372976,129.008903043463,35.2649120005829
"20715",마라366981,129.002391988584,35.2695010407301
"20716",마라253941,128.877577858655,35.2349221013392
"20717",마마262012,128.888557913925,35.2988113079043
"20718",마마147044,128.762552435739,35.3290445180521
"20719",마라210875,128.8293628811,35.1759536575919
"20720",마마231068,128.855313585682,35.3496787195297
"20721",마라151898,128.764905202121,35.1973817907687
"20722",마마166023,128.783153665076,35.3098935569002
"20723",마마336039,128.970363885941,35.3221874250252
"20724",마라204970,128.824165715038,35.2616654644518
"20725",마마163024,128.779868592333,35.3108299971513
"20726",마라369979,129.005655948424,35.2676572586213
"20727",마라226953,128.848091685367,35.2460736437478
"20728",마라166971,128.782414136517,35.2630168674661
"20729",마마335027,128.969068377765,35.3113840020211
"20730",마라148920,128.761917312232,35.2172490333381
"20731",마라331992,128.964101200511,35.2798882058215
"20732",마라146931,128.759873551898,35.2271883338189
"20733",마마288016,128.917209118531,35.302085342932
"20734",마라202884,128.820710674206,35.1841630454207
"20735",마마212086,128.834675467429,35.3661373755301
"20736",마라166861,128.780855364349,35.1638533965777
"20737",마라257860,128.880736237078,35.1618544014998
"20738",마라298995,128.927872449915,35.2830261543302
"20739",마마189062,128.809014629683,35.3447793981698
"20740",마라150916,128.76405843081,35.213620141928
"20741",마라256977,128.8814244759,35.2673365197394
"20742",마라272932,128.898313838547,35.2265697111734
"20743",마마223056,128.84633194139,35.3389597956253
"20744",마라282948,128.909549123451,35.2408652614394
"20745",마라291985,128.920019745136,35.2741025106516
"20746",마라298962,128.927350511,35.253279180075
"20747",마라149882,128.762485536833,35.1829807777281
"20748",마마258002,128.884006178164,35.2898473682843
"20749",마마241010,128.865436715058,35.2972713668704
"20750",마라258975,128.883592094469,35.265508515123
"20751",마마195083,128.815923030794,35.3636382303675
"20752",마마156041,128.772410253774,35.3262362946979
"20753",마마266035,128.893311678345,35.3194936305915
"20754",마라146910,128.759581007692,35.208256978118
"20755",마마271055,128.899121530225,35.3374586391798
"20756",마라183934,128.800566339534,35.2294628077773
"20757",마마332046,128.966078465093,35.3285506520939
"20758",마라195977,128.814375820968,35.2680835949972
"20759",마라213965,128.833983600468,35.2570494907352
"20760",마마290050,128.919944039269,35.3327078013667
"20761",마마194074,128.814691019223,35.3555371381919
"20762",마마327024,128.960222214262,35.3087863665993
"20763",마라356966,128.991153091936,35.2561160734829
"20764",마라143878,128.755841726135,35.1794432830136
"20765",마마174076,128.792712388911,35.3575774798983
"20766",마마197063,128.81783099926,35.3455852006115
"20767",마라209994,128.830014798752,35.2832402300431
"20768",마라222883,128.84265660313,35.1830200758529
"20769",마라228992,128.850872878933,35.2812058299807
"20770",마마244106,128.870195798251,35.383771841338
"20771",마마172049,128.790124505777,35.3332614935442
"20772",마마195022,128.815031765921,35.3086494341186
"20773",마라293987,128.922249687465,35.2758795311726
"20774",마라258963,128.883408216552,35.2546912142007
"20775",마라340983,128.973847578179,35.2716554067228
"20776",마라168941,128.784185778403,35.2359491533566
"20777",마라370987,129.006888594898,35.2748547013287
"20778",마라252917,128.876113801189,35.2132998066164
"20779",마라195960,128.814128360428,35.252758648744
"20780",마라253983,128.878218677981,35.2727827832081
"20781",마마101030,128.7117622653,35.3169415160981
"20782",마라186877,128.803041146483,35.1780429974421
"20783",마마136040,128.750396582992,35.3255643721273
"20784",마마258069,128.885035866022,35.3502433394059
"20785",마라178893,128.794486112599,35.1925609599489
"20786",마라222995,128.84432153567,35.2839836787508
"20787",마라166995,128.782755245221,35.2846523094989
"20788",마라341978,128.974865025054,35.2671349873195
"20789",마마311022,128.942595540038,35.3071947576397
"20790",마라228891,128.849363937717,35.1901585764828
"20791",마라261996,128.88721221701,35.2844009597901
"20792",마라196975,128.815445851939,35.2662687153504
"20793",마라269953,128.895342309831,35.2455380012306
"20794",마라350979,128.984773257668,35.2679153809356
"20795",마라114919,128.724553896564,35.2167311308626
"20796",마라315957,128.945952110357,35.2485502517943
"20797",마라162905,128.777084666682,35.2035654093202
"20798",마라169902,128.784730325424,35.2007796064022
"20799",마마241048,128.866012669982,35.3315261008646
"20800",마마224101,128.848106265976,35.379512353568
"20801",마라135983,128.748506978382,35.2741911220051
"20802",마마289032,128.918560526362,35.31649518504
"20803",마마338010,128.972089805461,35.2960200648786
"20804",마라251975,128.875898292473,35.2655962654646
"20805",마라217880,128.837122197906,35.1803764098483
"20806",마라173941,128.789679559616,35.2358907325635
"20807",마마211009,128.832435141247,35.2967378779611
"20808",마마211038,128.832863970093,35.3228800250052
"20809",마라302992,128.932222129389,35.2802699015831
"20810",마마331048,128.965011073811,35.3303667864708
"20811",마마236048,128.86051259505,35.3315881312251
"20812",마마278025,128.906353594467,35.3103265541975
"20813",마라153903,128.767171709902,35.201866290436
"20814",마마287003,128.915905374233,35.2903797159502
"20815",마라187946,128.805134278227,35.240233198647
"20816",마마320031,128.952637405327,35.3151889366951
"20817",마마301003,128.931297368729,35.2901985281766
"20818",마마244088,128.869921491998,35.3675461088369
"20819",마라189919,128.806941459636,35.215869657081
"20820",마라374972,129.011034178167,35.2612790013427
"20821",마라347963,128.981213454331,35.2535333591418
"20822",마마233063,128.85743869504,35.3451468284186
"20823",마마253062,128.879427271258,35.3439962520183
"20824",마라137866,128.749088161113,35.1686933812251
"20825",마라337995,128.970745700198,35.282512398844
"20826",마마183094,128.80287669102,35.3736973351485
"20827",마마222098,128.845860004538,35.3768325838814
"20828",마라178869,128.79414305527,35.1709252881037
"20829",마마279071,128.908172434274,35.3517791606898
"20830",마마243007,128.867590311562,35.2945421887605
"20831",마마208081,128.830199524831,35.3616786896042
"20832",마마129038,128.74266909086,35.323840803193
"20833",마마259069,128.886136123898,35.3502307244643
"20834",마라244896,128.867009158974,35.1944687993731
"20835",마라222991,128.844261931114,35.2803778660352
"20836",마마297056,128.927739189672,35.3380255816226
"20837",마라305989,128.935472262129,35.2775265489635
"20838",마마310001,128.94116019151,35.288278186567
"20839",마마225096,128.84913189901,35.3749928801548
"20840",마마319015,128.951279996105,35.300779616385
"20841",마라193977,128.812177463009,35.2681074604175
"20842",마마159024,128.775469501924,35.3108764827143
"20843",마라100994,128.710179023295,35.28449862417
"20844",마라324959,128.95587400033,35.2502344927798
"20845",마라357983,128.992533055302,35.2714262909579
"20846",마마265074,128.892815049694,35.3546619466415
"20847",마마238007,128.862092743383,35.294604234767
"20848",마라163915,128.778324295542,35.2125686997202
"20849",마라170858,128.785203963649,35.1611024060741
"20850",마마122030,128.73485966723,35.3167078141496
"20851",마마256025,128.882159864144,35.3106055477988
"20852",마마298036,128.928521985676,35.319984302708
"20853",마마235035,128.859216383298,35.3198817732389
"20854",마라175941,128.791877067669,35.2358672944518
"20855",마마162002,128.778456793593,35.2910092031653
"20856",마마318039,128.950566701863,35.3224265991869
"20857",마마269048,128.896812776511,35.3311741087173
"20858",마마319040,128.951682666946,35.3233148024855
"20859",마라216993,128.837695587517,35.2822539050256
"20860",마마129045,128.742765678435,35.3301511819529
"20861",마라158887,128.772438264669,35.1873848164797
"20862",마라226991,128.848659250177,35.2803289146426
"20863",마마119011,128.731300449766,35.2996131727691
"20864",마라285979,128.913330502313,35.2687711856085
"20865",마라204957,128.823975099579,35.2499464253342
"20866",마마269032,128.896564684421,35.3167512741745
"20867",마마341001,128.975241016736,35.2878672586231
"20868",마마333033,128.966966669441,35.3168191118846
"20869",마마163016,128.779754995124,35.3036182151924
"20870",마라180938,128.797327760089,35.2331040925432
"20871",마라193979,128.812206539617,35.2699103941978
"20872",마마334001,128.967545406947,35.2879608877456
"20873",마마247092,128.873284073596,35.3711143481717
"20874",마라225947,128.846903363825,35.2406771332284
"20875",마라270997,128.897121969143,35.2851885034273
"20876",마라112979,128.723168948562,35.2708434489191
"20877",마라168917,128.783844903685,35.2143135490325
"20878",마라329939,128.961044903159,35.2321399740101
"20879",마마222101,128.845904919844,35.3795368986299
"20880",마마293041,128.923101826409,35.3245562442921
"20881",마라121978,128.733048552165,35.2698415164734
"20882",마마264025,128.890957622698,35.3105046553918
"20883",마마285061,128.914616839786,35.3426878871982
"20884",마라325932,128.956537599368,35.2258830233264
"20885",마라181929,128.798297198848,35.224979009399
"20886",마마147059,128.762762798055,35.3425666352979
"20887",마마198041,128.81860898611,35.3257411985909
"20888",마라214983,128.835348863043,35.2732636314741
"20889",마라227892,128.848280719911,35.1910722739809
"20890",마라287977,128.915497421214,35.2669426254399
"20891",마마139043,128.753738291213,35.3282346314712
"20892",마마200084,128.821440071391,35.3644796308076
"20893",마마108039,128.719583267949,35.3249775285933
"20894",마라365976,129.001209722439,35.2650077174528
"20895",마라300956,128.929453400746,35.2478446794606
"20896",마라227915,128.848623481669,35.2118059386913
"20897",마마284058,128.913469590506,35.3399965048419
"20898",마라207907,128.826537950771,35.2048369190603
"20899",마라275955,128.901966359563,35.2472646678146
"20900",마라240967,128.863687120785,35.2585215794766
"20901",마라176917,128.792632614372,35.2142200306471
"20902",마마246080,128.872000451424,35.3603096888898
"20903",마라153865,128.766639977379,35.1676094595478
"20904",마마219098,128.84255809047,35.3768693226523
"20905",마마177029,128.7953372016,35.3151733699051
"20906",마마288029,128.917413548064,35.3138038231873
"20907",마라097989,128.706813798229,35.2800240734403
"20908",마라184860,128.800601106015,35.1627413473341
"20909",마마208004,128.829062768061,35.2922668941108
"20910",마마248007,128.873087862906,35.2944798929757
"20911",마마312056,128.944240196038,35.3378295344615
